Date,fut_pnl
2024-12-27,2900876.9226375218
2024-12-30,2900876.9226375218
2024-12-31,977584.8970060514
2025-01-02,818196.0551028908
2025-01-03,-3102769.4557148586
2025-01-06,-1317614.4263994605
2025-01-07,2815869.5402891696
2025-01-08,-212518.45587088075
2025-01-10,3952843.2791983816
2025-01-13,-350655.4521869532
2025-01-14,-329403.60659986513
2025-01-15,-4537269.032843303
2025-01-16,573799.830851378
2025-01-17,-2465214.0881022164
2025-01-21,-2157062.327089439
2025-01-22,-1540758.8050638854
2025-01-23,-1338866.2719865486
2025-01-24,796944.2095158028
2025-01-27,3676569.2865662365
2025-01-28,-2135810.4815023514
2025-01-29,1253858.8896381964
2025-01-30,-1349492.1947800925
2025-01-31,1360118.1175736366
2025-02-03,1912666.1028379265
2025-02-04,-1732025.4153476781
2025-02-05,-998836.7425931394
2025-02-06,-828821.9778964348
2025-02-07,2401458.551340952
2025-02-10,-1668269.8785864138
2025-02-11,-148762.91910961652
2025-02-12,828821.9778964348
2025-02-13,-2656480.698386009
2025-02-14,138136.99631607247
2025-02-18,-626929.4448190982
2025-02-19,-690684.9815803624
2025-02-20,1126347.8161156678
2025-02-21,4569146.801223936
2025-02-24,1200729.275670476
2025-02-25,1306988.5036059164
2025-02-26,-31877.768380632107
2025-02-27,4016598.8159596454
2025-02-28,-3697821.132153325
2025-03-03,4356628.345353055
2025-03-04,3028387.9961600504
2025-03-05,-2624602.930005377
2025-03-06,4462887.573288496
2025-03-07,-1264484.8124317403
2025-03-10,6598698.054790846
2025-03-11,1859536.4888702065
2025-03-12,-1179477.430083388
2025-03-13,3283410.143205107
2025-03-14,-4781665.257094816
2025-03-17,-1710773.5697605899
2025-03-18,2641722.9824872534
2025-03-19,-2427996.341268348
2025-03-20,682246.9058109408
2025-03-21,-220726.94011530434
2025-03-24,-3902853.6229478815
2025-03-25,-441453.8802306087
2025-03-26,2688855.4523137077
2025-03-27,812676.4613336206
2025-03-28,4665364.870618933
2025-03-31,-1213998.170634174
2025-04-01,-852808.632263676
2025-04-02,-1514989.452609589
2025-04-03,11216941.774950467
2025-04-04,12942625.124942847
